# Time Dx Dy Dz magD
0.0166 -1.62369e-06 7.01827e-16 0.00019323 0.000193237
0.0167 -1.68426e-06 6.87513e-16 0.000196214 0.000196221
0.0168 -1.7458e-06 6.55005e-16 0.00019922 0.000199227
0.0169 -1.80832e-06 5.42164e-16 0.000202247 0.000202255
0.017 -1.87185e-06 3.99077e-16 0.000205295 0.000205304
0.0171 -1.93638e-06 3.15097e-16 0.000208365 0.000208374
0.0172 -2.00195e-06 3.11572e-16 0.000211455 0.000211465
0.0173 -2.06855e-06 3.47935e-16 0.000214566 0.000214576
0.0174 -2.13622e-06 3.82216e-16 0.000217697 0.000217707
0.0175 -2.20495e-06 3.9635e-16 0.000220847 0.000220858
0.0176 -2.27478e-06 3.86785e-16 0.000224017 0.000224029
0.0177 -2.34571e-06 3.63201e-16 0.000227206 0.000227219
0.0178 -2.41777e-06 3.36333e-16 0.000230414 0.000230427
0.0179 -2.49097e-06 3.08284e-16 0.000233641 0.000233654
0.018 -2.56533e-06 2.83004e-16 0.000236886 0.000236899
0.0181 -2.64087e-06 2.6425e-16 0.000240148 0.000240162
0.0182 -2.71761e-06 2.48777e-16 0.000243428 0.000243443
0.0183 -2.79557e-06 2.32839e-16 0.000246725 0.00024674
0.0184 -2.87478e-06 2.15028e-16 0.000250038 0.000250055
0.0185 -2.95525e-06 1.95148e-16 0.000253368 0.000253386
0.0186 -3.03702e-06 1.75036e-16 0.000256714 0.000256732
0.0187 -3.12011e-06 1.54338e-16 0.000260076 0.000260095
0.0188 -3.20453e-06 1.37847e-16 0.000263453 0.000263473
0.0189 -3.29032e-06 1.30409e-16 0.000266846 0.000266866
0.019 -3.37751e-06 1.27207e-16 0.000270252 0.000270274
0.0191 -3.46612e-06 1.14226e-16 0.000273674 0.000273696
0.0192 -3.55618e-06 1.08028e-16 0.000277109 0.000277132
0.0193 -3.64772e-06 1.00479e-16 0.000280558 0.000280582
0.0194 -3.74077e-06 8.84855e-17 0.00028402 0.000284045
0.0195 -3.83535e-06 7.24738e-17 0.000287495 0.000287521
0.0196 -3.93149e-06 5.79648e-17 0.000290983 0.00029101
0.0197 -4.02922e-06 5.05907e-17 0.000294484 0.000294511
0.0198 -4.12857e-06 4.68002e-17 0.000297996 0.000298025
