Time outerCorrector residual
0.007075 4 3.07401e-05
0.007075 5 1.59702e-05
0.007075 6 8.33014e-06
0.007075 7 4.35914e-06
0.007075 8 2.28751e-06
0.007075 9 1.2035e-06
0.007075 10 6.34776e-07
0.0071 1 0.000227889
0.0071 2 0.000115593
0.0071 3 5.92956e-05
0.0071 4 3.06452e-05
0.0071 5 1.59223e-05
0.0071 6 8.30595e-06
0.0071 7 4.34688e-06
0.0071 8 2.28128e-06
0.0071 9 1.20033e-06
0.0071 10 6.33159e-07
0.007125 1 0.000227102
0.007125 2 0.000115207
0.007125 3 5.91039e-05
0.007125 4 3.05492e-05
0.007125 5 1.5874e-05
0.007125 6 8.2816e-06
0.007125 7 4.33456e-06
0.007125 8 2.27504e-06
0.007125 9 1.19716e-06
0.007125 10 6.31545e-07
0.00715 1 0.000226306
0.00715 2 0.000114817
0.00715 3 5.89108e-05
0.00715 4 3.04528e-05
0.00715 5 1.58256e-05
0.00715 6 8.25724e-06
0.00715 7 4.32227e-06
0.00715 8 2.26882e-06
0.00715 9 1.19401e-06
0.00715 10 6.29947e-07
0.007175 1 0.000225504
0.007175 2 0.000114426
0.007175 3 5.87171e-05
0.007175 4 3.03563e-05
0.007175 5 1.57774e-05
0.007175 6 8.233e-06
0.007175 7 4.31008e-06
0.007175 8 2.26267e-06
0.007175 9 1.1909e-06
0.007175 10 6.28374e-07
0.0072 1 0.000224699
0.0072 2 0.000114034
0.0072 3 5.85236e-05
0.0072 4 3.026e-05
0.0072 5 1.57293e-05
0.0072 6 8.20893e-06
0.0072 7 4.29799e-06
0.0072 8 2.2566e-06
0.0072 9 1.18784e-06
0.0072 10 6.26827e-07
0.007225 1 0.000223896
0.007225 2 0.000113644
0.007225 3 5.83317e-05
0.007225 4 3.0165e-05
0.007225 5 1.5682e-05
0.007225 6 8.18533e-06
0.007225 7 4.28618e-06
0.007225 8 2.25068e-06
0.007225 9 1.18487e-06
0.007225 10 6.25331e-07
0.00725 1 0.000223097
0.00725 2 0.000113257
0.00725 3 5.81422e-05
0.00725 4 3.00714e-05
0.00725 5 1.56356e-05
0.00725 6 8.16226e-06
0.00725 7 4.27468e-06
0.00725 8 2.24493e-06
0.00725 9 1.18199e-06
0.00725 10 6.23889e-07
0.007275 1 0.000222306
0.007275 2 0.000112876
0.007275 3 5.79562e-05
0.007275 4 2.998e-05
0.007275 5 1.55904e-05
0.007275 6 8.13987e-06
0.007275 7 4.2636e-06
0.007275 8 2.23948e-06
0.007275 9 1.17931e-06
0.007275 10 6.22551e-07
0.0073 1 0.000221527
0.0073 2 0.000112503
0.0073 3 5.77746e-05
0.0073 4 2.9891e-05
0.0073 5 1.55467e-05
0.0073 6 8.11828e-06
0.0073 7 4.25292e-06
0.0073 8 2.23419e-06
0.0073 9 1.17668e-06
0.0073 10 6.21245e-07
0.007325 1 0.000220763
0.007325 2 0.000112138
0.007325 3 5.75984e-05
0.007325 4 2.98051e-05
0.007325 5 1.55046e-05
0.007325 6 8.09762e-06
0.007325 7 4.24275e-06
0.007325 8 2.22918e-06
0.007325 9 1.17421e-06
0.007325 10 6.20019e-07
0.00735 1 0.000220017
0.00735 2 0.000111784
0.00735 3 5.74284e-05
0.00735 4 2.97227e-05
0.00735 5 1.54644e-05
0.00735 6 8.078e-06
0.00735 7 4.23314e-06
0.00735 8 2.22447e-06
0.00735 9 1.17189e-06
0.00735 10 6.18879e-07
0.007375 1 0.000219293
0.007375 2 0.000111443
0.007375 3 5.7265e-05
0.007375 4 2.96439e-05
0.007375 5 1.54263e-05
0.007375 6 8.05947e-06
0.007375 7 4.22413e-06
0.007375 8 2.22007e-06
0.007375 9 1.16975e-06
0.007375 10 6.17829e-07
0.0074 1 0.000218593
0.0074 2 0.000111116
0.0074 3 5.711e-05
0.0074 4 2.95697e-05
0.0074 5 1.53906e-05
0.0074 6 8.04224e-06
0.0074 7 4.2158e-06
0.0074 8 2.21604e-06
0.0074 9 1.16779e-06
0.0074 10 6.16882e-07
0.007425 1 0.000217922
0.007425 2 0.000110805
0.007425 3 5.69636e-05
0.007425 4 2.95002e-05
0.007425 5 1.53574e-05
0.007425 6 8.02636e-06
0.007425 7 4.20819e-06
0.007425 8 2.21239e-06
0.007425 9 1.16604e-06
0.007425 10 6.16041e-07
0.00745 1 0.000217282
0.00745 2 0.000110512
0.00745 3 5.68267e-05
0.00745 4 2.94358e-05
0.00745 5 1.53269e-05
0.00745 6 8.01192e-06
0.00745 7 4.20137e-06
0.00745 8 2.20917e-06
0.00745 9 1.16451e-06
0.00745 10 6.15317e-07
0.007475 1 0.000216676
0.007475 2 0.000110237
0.007475 3 5.66998e-05
0.007475 4 2.93767e-05
0.007475 5 1.52993e-05
0.007475 6 7.99896e-06
0.007475 7 4.19529e-06
0.007475 8 2.20632e-06
0.007475 9 1.16318e-06
0.007475 10 6.14698e-07
0.0075 1 0.000216106
0.0075 2 0.000109981
0.0075 3 5.65836e-05
0.0075 4 2.93232e-05
0.0075 5 1.52746e-05
0.0075 6 7.98756e-06
0.0075 7 4.19003e-06
0.0075 8 2.20391e-06
0.0075 9 1.16208e-06
0.0075 10 6.14195e-07
0.007525 1 0.000215574
0.007525 2 0.000109747
0.007525 3 5.64781e-05
0.007525 4 2.92754e-05
0.007525 5 1.52529e-05
0.007525 6 7.97769e-06
0.007525 7 4.18558e-06
0.007525 8 2.20191e-06
0.007525 9 1.16119e-06
0.007525 10 6.13804e-07
0.00755 1 0.000215082
0.00755 2 0.000109533
0.00755 3 5.6384e-05
0.00755 4 2.92336e-05
0.00755 5 1.52342e-05
0.00755 6 7.96944e-06
0.00755 7 4.18195e-06
0.00755 8 2.20034e-06
0.00755 9 1.16052e-06
0.00755 10 6.1353e-07
0.007575 1 0.000214631
0.007575 2 0.000109342
0.007575 3 5.63017e-05
0.007575 4 2.91979e-05
0.007575 5 1.52188e-05
0.007575 6 7.96285e-06
0.007575 7 4.17919e-06
0.007575 8 2.19921e-06
0.007575 9 1.16009e-06
0.007575 10 6.13375e-07
0.0076 1 0.000214224
0.0076 2 0.000109174
0.0076 3 5.62313e-05
0.0076 4 2.91684e-05
0.0076 5 1.52066e-05
0.0076 6 7.9579e-06
0.0076 7 4.17728e-06
0.0076 8 2.19853e-06
0.0076 9 1.15988e-06
0.0076 10 6.13337e-07
0.007625 1 0.000213861
0.007625 2 0.000109029
0.007625 3 5.61728e-05
0.007625 4 2.9145e-05
0.007625 5 1.51975e-05
0.007625 6 7.95457e-06
0.007625 7 4.1762e-06
0.007625 8 2.19828e-06
0.007625 9 1.15989e-06
0.007625 10 6.13413e-07
0.00765 1 0.000213543
0.00765 2 0.000108907
0.00765 3 5.61261e-05
0.00765 4 2.91277e-05
0.00765 5 1.51915e-05
0.00765 6 7.95284e-06
0.00765 7 4.17593e-06
0.00765 8 2.19844e-06
0.00765 9 1.16012e-06
0.00765 10 6.13599e-07
0.007675 1 0.000213268
0.007675 2 0.000108808
0.007675 3 5.60911e-05
0.007675 4 2.91163e-05
0.007675 5 1.51886e-05
0.007675 6 7.95266e-06
0.007675 7 4.17646e-06
0.007675 8 2.19901e-06
0.007675 9 1.16056e-06
0.007675 10 6.13892e-07
0.0077 1 0.000213037
0.0077 2 0.00010873
0.0077 3 5.60671e-05
0.0077 4 2.91105e-05
0.0077 5 1.51885e-05
0.0077 6 7.95391e-06
0.0077 7 4.17772e-06
0.0077 8 2.19995e-06
0.0077 9 1.16118e-06
0.0077 10 6.14281e-07
0.007725 1 0.00021285
0.007725 2 0.000108675
0.007725 3 5.60544e-05
0.007725 4 2.91104e-05
0.007725 5 1.51913e-05
0.007725 6 7.95668e-06
0.007725 7 4.17975e-06
0.007725 8 2.20128e-06
0.007725 9 1.16201e-06
0.007725 10 6.14775e-07
0.00775 1 0.000212705
0.00775 2 0.000108641
0.00775 3 5.60523e-05
0.00775 4 2.91158e-05
0.00775 5 1.51968e-05
0.00775 6 7.96079e-06
0.00775 7 4.18246e-06
0.00775 8 2.20296e-06
0.00775 9 1.16301e-06
0.00775 10 6.15358e-07
0.007775 1 0.000212601
0.007775 2 0.000108627
0.007775 3 5.60603e-05
0.007775 4 2.91261e-05
0.007775 5 1.52049e-05
0.007775 6 7.9662e-06
0.007775 7 4.18584e-06
0.007775 8 2.20498e-06
0.007775 9 1.16418e-06
0.007775 10 6.16029e-07
0.0078 1 0.000212536
0.0078 2 0.000108632
0.0078 3 5.60778e-05
0.0078 4 2.91413e-05
0.0078 5 1.52154e-05
0.0078 6 7.97281e-06
0.0078 7 4.18982e-06
0.0078 8 2.20731e-06
0.0078 9 1.16551e-06
0.0078 10 6.16779e-07
0.007825 1 0.000212508
0.007825 2 0.000108655
0.007825 3 5.61042e-05
0.007825 4 2.91608e-05
0.007825 5 1.5228e-05
0.007825 6 7.98053e-06
0.007825 7 4.19435e-06
0.007825 8 2.20991e-06
0.007825 9 1.16699e-06
0.007825 10 6.17601e-07
0.00785 1 0.000212514
0.00785 2 0.000108695
0.00785 3 5.61385e-05
0.00785 4 2.91842e-05
0.00785 5 1.52427e-05
0.00785 6 7.98922e-06
0.00785 7 4.19939e-06
0.00785 8 2.21277e-06
0.00785 9 1.16859e-06
0.00785 10 6.18488e-07
0.007875 1 0.000212552
0.007875 2 0.00010875
0.007875 3 5.618e-05
0.007875 4 2.92112e-05
0.007875 5 1.5259e-05
0.007875 6 7.99879e-06
0.007875 7 4.20485e-06
0.007875 8 2.21584e-06
0.007875 9 1.1703e-06
0.007875 10 6.1943e-07
0.0079 1 0.00021262
0.0079 2 0.000108818
0.0079 3 5.62283e-05
0.0079 4 2.92415e-05
0.0079 5 1.52771e-05
0.0079 6 8.00921e-06
0.0079 7 4.21075e-06
0.0079 8 2.21914e-06
0.0079 9 1.17212e-06
0.0079 10 6.2043e-07
0.007925 1 0.000212713
0.007925 2 0.000108899
0.007925 3 5.62824e-05
0.007925 4 2.92747e-05
0.007925 5 1.52965e-05
0.007925 6 8.02032e-06
0.007925 7 4.217e-06
0.007925 8 2.22261e-06
0.007925 9 1.17403e-06
0.007925 10 6.21473e-07
0.00795 1 0.000212831
0.00795 2 0.00010899
0.00795 3 5.63415e-05
0.00795 4 2.93103e-05
0.00795 5 1.53172e-05
0.00795 6 8.03204e-06
0.00795 7 4.22354e-06
0.00795 8 2.22623e-06
0.00795 9 1.17601e-06
0.00795 10 6.22555e-07
0.007975 1 0.000212969
0.007975 2 0.00010909
0.007975 3 5.6405e-05
0.007975 4 2.9348e-05
0.007975 5 1.53389e-05
0.007975 6 8.04427e-06
0.007975 7 4.23035e-06
0.007975 8 2.22997e-06
0.007975 9 1.17806e-06
0.007975 10 6.2367e-07
0.008 1 0.000213124
0.008 2 0.000109198
0.008 3 5.64721e-05
0.008 4 2.93874e-05
0.008 5 1.53614e-05
0.008 6 8.05691e-06
0.008 7 4.23736e-06
0.008 8 2.23383e-06
0.008 9 1.18016e-06
0.008 10 6.2481e-07
0.008025 1 0.000213294
0.008025 2 0.000109312
0.008025 3 5.65415e-05
0.008025 4 2.9428e-05
0.008025 5 1.53844e-05
0.008025 6 8.0698e-06
0.008025 7 4.24448e-06
0.008025 8 2.23773e-06
0.008025 9 1.18229e-06
0.008025 10 6.25963e-07
0.00805 1 0.000213475
0.00805 2 0.000109431
0.00805 3 5.66134e-05
0.00805 4 2.94697e-05
0.00805 5 1.54081e-05
0.00805 6 8.08299e-06
0.00805 7 4.25176e-06
0.00805 8 2.24172e-06
0.00805 9 1.18446e-06
0.00805 10 6.27138e-07
0.008075 1 0.000213666
0.008075 2 0.000109554
0.008075 3 5.6687e-05
0.008075 4 2.95122e-05
0.008075 5 1.54321e-05
0.008075 6 8.09636e-06
0.008075 7 4.25913e-06
0.008075 8 2.24575e-06
0.008075 9 1.18665e-06
0.008075 10 6.28322e-07
0.0081 1 0.000213864
0.0081 2 0.00010968
0.0081 3 5.67617e-05
0.0081 4 2.95551e-05
0.0081 5 1.54563e-05
0.0081 6 8.10982e-06
0.0081 7 4.26654e-06
0.0081 8 2.24979e-06
0.0081 9 1.18885e-06
0.0081 10 6.29509e-07
0.008125 1 0.000214067
0.008125 2 0.000109807
0.008125 3 5.6837e-05
0.008125 4 2.95983e-05
0.008125 5 1.54806e-05
0.008125 6 8.12332e-06
0.008125 7 4.27397e-06
0.008125 8 2.25385e-06
0.008125 9 1.19105e-06
0.008125 10 6.30697e-07
0.00815 1 0.000214273
0.00815 2 0.000109935
0.00815 3 5.69126e-05
0.00815 4 2.96417e-05
0.00815 5 1.55049e-05
0.00815 6 8.13684e-06
0.00815 7 4.2814e-06
0.00815 8 2.2579e-06
0.00815 9 1.19324e-06
0.00815 10 6.31883e-07
0.008175 1 0.000214481
0.008175 2 0.000110063
0.008175 3 5.6988e-05
0.008175 4 2.96848e-05
0.008175 5 1.55292e-05
0.008175 6 8.15029e-06
0.008175 7 4.28878e-06
0.008175 8 2.26193e-06
0.008175 9 1.19543e-06
0.008175 10 6.33061e-07
0.0082 1 0.000214689
0.0082 2 0.000110191
0.0082 3 5.70628e-05
0.0082 4 2.97276e-05
0.0082 5 1.55532e-05
0.0082 6 8.16361e-06
0.0082 7 4.2961e-06
0.0082 8 2.26592e-06
0.0082 9 1.19759e-06
0.0082 10 6.34225e-07
0.008225 1 0.000214896
0.008225 2 0.000110318
0.008225 3 5.71374e-05
0.008225 4 2.97702e-05
0.008225 5 1.55772e-05
0.008225 6 8.17688e-06
0.008225 7 4.30338e-06
0.008225 8 2.26989e-06
0.008225 9 1.19974e-06
0.008225 10 6.35384e-07
0.00825 1 0.000215102
0.00825 2 0.000110444
0.00825 3 5.72115e-05
0.00825 4 2.98125e-05
0.00825 5 1.56009e-05
0.00825 6 8.19003e-06
0.00825 7 4.3106e-06
0.00825 8 2.27381e-06
0.00825 9 1.20186e-06
0.00825 10 6.3653e-07
0.008275 1 0.000215306
0.008275 2 0.000110569
0.008275 3 5.72849e-05
0.008275 4 2.98544e-05
0.008275 5 1.56244e-05
0.008275 6 8.20305e-06
0.008275 7 4.31773e-06
0.008275 8 2.2777e-06
0.008275 9 1.20396e-06
0.008275 10 6.37659e-07
0.0083 1 0.000215509
0.0083 2 0.000110693
0.0083 3 5.73577e-05
0.0083 4 2.9896e-05
0.0083 5 1.56477e-05
0.0083 6 8.21592e-06
0.0083 7 4.32478e-06
0.0083 8 2.28153e-06
0.0083 9 1.20603e-06
0.0083 10 6.38772e-07
0.008325 1 0.000215711
0.008325 2 0.000110817
0.008325 3 5.74301e-05
0.008325 4 2.99372e-05
0.008325 5 1.56708e-05
0.008325 6 8.22867e-06
0.008325 7 4.33176e-06
0.008325 8 2.28531e-06
0.008325 9 1.20808e-06
0.008325 10 6.39869e-07
0.00835 1 0.000215911
0.00835 2 0.000110939
0.00835 3 5.75017e-05
0.00835 4 2.9978e-05
0.00835 5 1.56935e-05
0.00835 6 8.24122e-06
0.00835 7 4.33861e-06
0.00835 8 2.28902e-06
0.00835 9 1.21008e-06
0.00835 10 6.40941e-07
0.008375 1 0.000216111
0.008375 2 0.000111062
0.008375 3 5.75732e-05
0.008375 4 3.00187e-05
0.008375 5 1.57162e-05
0.008375 6 8.2537e-06
0.008375 7 4.34541e-06
0.008375 8 2.2927e-06
0.008375 9 1.21205e-06
0.008375 10 6.42001e-07
0.0084 1 0.000216311
0.0084 2 0.000111184
0.0084 3 5.76448e-05
0.0084 4 3.00593e-05
0.0084 5 1.57388e-05
0.0084 6 8.2661e-06
0.0084 7 4.35215e-06
0.0084 8 2.29634e-06
0.0084 9 1.21401e-06
0.0084 10 6.43045e-07
0.008425 1 0.000216512
0.008425 2 0.000111307
0.008425 3 5.77166e-05
0.008425 4 3.00998e-05
0.008425 5 1.57613e-05
0.008425 6 8.2784e-06
0.008425 7 4.35882e-06
0.008425 8 2.29993e-06
0.008425 9 1.21593e-06
0.008425 10 6.44069e-07
0.00845 1 0.000216716
0.00845 2 0.000111432
0.00845 3 5.77889e-05
0.00845 4 3.01405e-05
0.00845 5 1.57837e-05
0.00845 6 8.29064e-06
0.00845 7 4.36543e-06
0.00845 8 2.30348e-06
0.00845 9 1.21782e-06
0.00845 10 6.45074e-07
0.008475 1 0.000216923
0.008475 2 0.000111558
0.008475 3 5.78618e-05
0.008475 4 3.01813e-05
0.008475 5 1.58062e-05
0.008475 6 8.30282e-06
0.008475 7 4.37198e-06
0.008475 8 2.30698e-06
0.008475 9 1.21968e-06
0.008475 10 6.46061e-07
0.0085 1 0.000217135
0.0085 2 0.000111687
0.0085 3 5.79356e-05
0.0085 4 3.02224e-05
0.0085 5 1.58287e-05
0.0085 6 8.31498e-06
0.0085 7 4.37849e-06
0.0085 8 2.31045e-06
0.0085 9 1.22152e-06
0.0085 10 6.47031e-07
0.008525 1 0.000217352
0.008525 2 0.000111818
0.008525 3 5.80103e-05
0.008525 4 3.02638e-05
0.008525 5 1.58512e-05
0.008525 6 8.32706e-06
0.008525 7 4.38494e-06
0.008525 8 2.31386e-06
0.008525 9 1.22332e-06
0.008525 10 6.47978e-07
0.00855 1 0.000217576
0.00855 2 0.000111952
0.00855 3 5.80868e-05
0.00855 4 3.03059e-05
0.00855 5 1.58739e-05
0.00855 6 8.33923e-06
0.00855 7 4.39139e-06
0.00855 8 2.31726e-06
0.00855 9 1.22511e-06
0.00855 10 6.48915e-07
0.008575 1 0.000217809
0.008575 2 0.000112091
0.008575 3 5.81649e-05
0.008575 4 3.03486e-05
0.008575 5 1.58969e-05
0.008575 6 8.35143e-06
0.008575 7 4.39783e-06
0.008575 8 2.32064e-06
0.008575 9 1.22688e-06
0.008575 10 6.49835e-07
0.0086 1 0.000218051
0.0086 2 0.000112234
0.0086 3 5.82449e-05
0.0086 4 3.03921e-05
0.0086 5 1.59201e-05
0.0086 6 8.36368e-06
0.0086 7 4.40425e-06
0.0086 8 2.324e-06
0.0086 9 1.22862e-06
0.0086 10 6.50741e-07
0.008625 1 0.000218303
0.008625 2 0.000112382
0.008625 3 5.8327e-05
0.008625 4 3.04363e-05
0.008625 5 1.59435e-05
0.008625 6 8.37598e-06
0.008625 7 4.41067e-06
0.008625 8 2.32733e-06
0.008625 9 1.23034e-06
0.008625 10 6.5163e-07
0.00865 1 0.000218568
0.00865 2 0.000112536
0.00865 3 5.84114e-05
0.00865 4 3.04814e-05
0.00865 5 1.59673e-05
0.00865 6 8.38838e-06
0.00865 7 4.41709e-06
0.00865 8 2.33064e-06
0.00865 9 1.23205e-06
0.00865 10 6.52504e-07
0.008675 1 0.000218845
0.008675 2 0.000112694
0.008675 3 5.84978e-05
0.008675 4 3.05273e-05
0.008675 5 1.59912e-05
0.008675 6 8.4008e-06
0.008675 7 4.42349e-06
0.008675 8 2.33392e-06
0.008675 9 1.23373e-06
0.008675 10 6.5336e-07
0.0087 1 0.000219136
0.0087 2 0.000112859
0.0087 3 5.85868e-05
0.0087 4 3.05742e-05
0.0087 5 1.60156e-05
0.0087 6 8.41336e-06
0.0087 7 4.42993e-06
0.0087 8 2.33721e-06
0.0087 9 1.2354e-06
0.0087 10 6.54207e-07
0.008725 1 0.000219441
0.008725 2 0.00011303
0.008725 3 5.86786e-05
0.008725 4 3.06222e-05
0.008725 5 1.60404e-05
0.008725 6 8.42605e-06
0.008725 7 4.43639e-06
0.008725 8 2.34049e-06
0.008725 9 1.23705e-06
0.008725 10 6.55043e-07
0.00875 1 0.000219762
0.00875 2 0.000113208
0.00875 3 5.87729e-05
0.00875 4 3.06712e-05
0.00875 5 1.60655e-05
0.00875 6 8.43885e-06
0.00875 7 4.44287e-06
0.00875 8 2.34375e-06
0.00875 9 1.23869e-06
0.00875 10 6.55865e-07
0.008775 1 0.0002201
0.008775 2 0.000113392
0.008775 3 5.88699e-05
0.008775 4 3.07212e-05
0.008775 5 1.6091e-05
0.008775 6 8.45175e-06
0.008775 7 4.44937e-06
0.008775 8 2.34701e-06
0.008775 9 1.24032e-06
0.008775 10 6.56677e-07
0.0088 1 0.000220453
0.0088 2 0.000113583
0.0088 3 5.89696e-05
0.0088 4 3.07723e-05
0.0088 5 1.61169e-05
0.0088 6 8.46477e-06
0.0088 7 4.45588e-06
0.0088 8 2.35026e-06
0.0088 9 1.24194e-06
0.0088 10 6.57476e-07
0.008825 1 0.000220824
0.008825 2 0.000113781
0.008825 3 5.90717e-05
0.008825 4 3.08242e-05
0.008825 5 1.61431e-05
0.008825 6 8.47787e-06
0.008825 7 4.46241e-06
0.008825 8 2.3535e-06
0.008825 9 1.24354e-06
0.008825 10 6.58263e-07
0.00885 1 0.00022121
0.00885 2 0.000113984
0.00885 3 5.91759e-05
0.00885 4 3.08769e-05
0.00885 5 1.61695e-05
0.00885 6 8.491e-06
0.00885 7 4.46888e-06
0.00885 8 2.35668e-06
0.00885 9 1.2451e-06
0.00885 10 6.59026e-07
0.008875 1 0.000221614
0.008875 2 0.000114194
0.008875 3 5.92828e-05
0.008875 4 3.09306e-05
0.008875 5 1.61963e-05
0.008875 6 8.5043e-06
0.008875 7 4.47545e-06
0.008875 8 2.3599e-06
0.008875 9 1.24667e-06
0.008875 10 6.59794e-07
0.0089 1 0.000222033
0.0089 2 0.00011441
0.0089 3 5.93919e-05
0.0089 4 3.09852e-05
0.0089 5 1.62234e-05
0.0089 6 8.51768e-06
0.0089 7 4.48202e-06
0.0089 8 2.36311e-06
0.0089 9 1.24824e-06
0.0089 10 6.6055e-07
0.008925 1 0.000222469
0.008925 2 0.000114631
0.008925 3 5.95031e-05
0.008925 4 3.10405e-05
0.008925 5 1.62507e-05
0.008925 6 8.53112e-06
0.008925 7 4.4886e-06
0.008925 8 2.36631e-06
0.008925 9 1.24979e-06
0.008925 10 6.61297e-07
0.00895 1 0.00022292
0.00895 2 0.000114858
0.00895 3 5.96161e-05
0.00895 4 3.10965e-05
0.00895 5 1.62783e-05
0.00895 6 8.54461e-06
0.00895 7 4.49516e-06
0.00895 8 2.3695e-06
0.00895 9 1.25132e-06
0.00895 10 6.62034e-07
0.008975 1 0.000223384
0.008975 2 0.00011509
0.008975 3 5.97308e-05
0.008975 4 3.1153e-05
0.008975 5 1.6306e-05
0.008975 6 8.55815e-06
0.008975 7 4.50174e-06
0.008975 8 2.37268e-06
0.008975 9 1.25285e-06
0.008975 10 6.62762e-07
0.009 1 0.00022386
0.009 2 0.000115324
0.009 3 5.98464e-05
0.009 4 3.12097e-05
0.009 5 1.63338e-05
0.009 6 8.57163e-06
0.009 7 4.50826e-06
0.009 8 2.37581e-06
0.009 9 1.25435e-06
0.009 10 6.63474e-07
0.009025 1 0.000224347
0.009025 2 0.000115563
0.009025 3 5.99633e-05
0.009025 4 3.1267e-05
0.009025 5 1.63617e-05
0.009025 6 8.58518e-06
0.009025 7 4.5148e-06
0.009025 8 2.37895e-06
0.009025 9 1.25585e-06
0.009025 10 6.64183e-07
0.00905 1 0.000224843
0.00905 2 0.000115804
0.00905 3 6.00811e-05
0.00905 4 3.13245e-05
0.00905 5 1.63896e-05
0.00905 6 8.59871e-06
0.00905 7 4.52129e-06
0.00905 8 2.38198e-06
0.00905 9 1.25725e-06
0.00905 10 6.64839e-07
0.009075 1 0.000225345
0.009075 2 0.000116047
0.009075 3 6.01995e-05
0.009075 4 3.1382e-05
0.009075 5 1.64176e-05
0.009075 6 8.61221e-06
0.009075 7 4.52777e-06
0.009075 8 2.38508e-06
0.009075 9 1.25871e-06
0.009075 10 6.65529e-07
0.0091 1 0.000225852
0.0091 2 0.000116292
0.0091 3 6.0318e-05
0.0091 4 3.14396e-05
0.0091 5 1.64454e-05
0.0091 6 8.62564e-06
0.0091 7 4.53421e-06
0.0091 8 2.38814e-06
0.0091 9 1.26016e-06
0.0091 10 6.66209e-07
0.009125 1 0.000226362
0.009125 2 0.000116536
0.009125 3 6.04365e-05
0.009125 4 3.1497e-05
0.009125 5 1.64732e-05
0.009125 6 8.639e-06
0.009125 7 4.5406e-06
0.009125 8 2.39118e-06
0.009125 9 1.2616e-06
0.009125 10 6.6688e-07
0.00915 1 0.000226871
0.00915 2 0.00011678
0.00915 3 6.05543e-05
0.00915 4 3.1554e-05
0.00915 5 1.65007e-05
0.00915 6 8.6522e-06
0.00915 7 4.5469e-06
0.00915 8 2.39417e-06
0.00915 9 1.263e-06
0.00915 10 6.67535e-07
0.009175 1 0.000227377
0.009175 2 0.000117022
0.009175 3 6.06712e-05
0.009175 4 3.16105e-05
0.009175 5 1.65279e-05
0.009175 6 8.66524e-06
0.009175 7 4.55312e-06
0.009175 8 2.39711e-06
0.009175 9 1.26438e-06
0.009175 10 6.68176e-07
0.0092 1 0.000227878
0.0092 2 0.000117263
0.0092 3 6.07873e-05
0.0092 4 3.16665e-05
0.0092 5 1.65549e-05
0.0092 6 8.67817e-06
0.0092 7 4.55927e-06
0.0092 8 2.40002e-06
0.0092 9 1.26575e-06
0.0092 10 6.6881e-07
0.009225 1 0.000228372
0.009225 2 0.0001175
0.009225 3 6.0902e-05
0.009225 4 3.17219e-05
0.009225 5 1.65815e-05
0.009225 6 8.69089e-06
0.009225 7 4.56532e-06
0.009225 8 2.40287e-06
0.009225 9 1.26708e-06
0.009225 10 6.69428e-07
0.00925 1 0.000228857
0.00925 2 0.000117734
0.00925 3 6.1015e-05
0.00925 4 3.17764e-05
0.00925 5 1.66077e-05
0.00925 6 8.7034e-06
0.00925 7 4.57125e-06
0.00925 8 2.40566e-06
0.00925 9 1.26838e-06
0.00925 10 6.70031e-07
0.009275 1 0.000229331
0.009275 2 0.000117964
0.009275 3 6.1126e-05
0.009275 4 3.18299e-05
0.009275 5 1.66333e-05
0.009275 6 8.71563e-06
0.009275 7 4.57704e-06
0.009275 8 2.40839e-06
0.009275 9 1.26965e-06
0.009275 10 6.70615e-07
0.0093 1 0.000229793
0.0093 2 0.000118188
0.0093 3 6.12347e-05
0.0093 4 3.18823e-05
0.0093 5 1.66584e-05
0.0093 6 8.72759e-06
0.0093 7 4.58267e-06
0.0093 8 2.41097e-06
0.0093 9 1.27082e-06
0.0093 10 6.71151e-07
0.009325 1 0.000230239
0.009325 2 0.000118406
0.009325 3 6.13403e-05
0.009325 4 3.19331e-05
0.009325 5 1.66827e-05
0.009325 6 8.73911e-06
0.009325 7 4.5881e-06
0.009325 8 2.41351e-06
0.009325 9 1.272e-06
0.009325 10 6.71688e-07
0.00935 1 0.000230671
0.00935 2 0.000118618
0.00935 3 6.14433e-05
0.00935 4 3.19827e-05
0.00935 5 1.67064e-05
0.00935 6 8.75034e-06
0.00935 7 4.59336e-06
0.00935 8 2.41595e-06
0.00935 9 1.27312e-06
0.00935 10 6.72203e-07
0.009375 1 0.000231086
0.009375 2 0.000118823
0.009375 3 6.15431e-05
0.009375 4 3.20307e-05
0.009375 5 1.67293e-05
0.009375 6 8.76116e-06
0.009375 7 4.59843e-06
0.009375 8 2.41831e-06
0.009375 9 1.27421e-06
0.009375 10 6.72698e-07
0.0094 1 0.000231486
0.0094 2 0.000119021
0.0094 3 6.16395e-05
0.0094 4 3.2077e-05
0.0094 5 1.67513e-05
0.0094 6 8.77154e-06
0.0094 7 4.60329e-06
0.0094 8 2.42056e-06
0.0094 9 1.27524e-06
0.0094 10 6.73164e-07
0.009425 1 0.000231868
0.009425 2 0.000119212
0.009425 3 6.17322e-05
0.009425 4 3.21214e-05
0.009425 5 1.67723e-05
0.009425 6 8.78142e-06
0.009425 7 4.60788e-06
0.009425 8 2.42268e-06
0.009425 9 1.27621e-06
0.009425 10 6.73599e-07
0.00945 1 0.000232234
0.00945 2 0.000119395
0.00945 3 6.18208e-05
0.00945 4 3.21637e-05
0.00945 5 1.67923e-05
0.00945 6 8.79075e-06
0.00945 7 4.61221e-06
0.00945 8 2.42466e-06
0.00945 9 1.2771e-06
0.00945 10 6.74e-07
0.009475 1 0.000232582
0.009475 2 0.000119568
0.009475 3 6.19049e-05
